Sample001/img001-00001.png,0,
Sample001/img001-00002.png,0,
Sample001/img001-00003.png,0,
Sample001/img001-00004.png,0,
Sample001/img001-00005.png,0,
Sample001/img001-00006.png,0,
Sample001/img001-00007.png,0,
Sample001/img001-00008.png,0,
Sample001/img001-00009.png,0,
Sample001/img001-00010.png,0,
Sample001/img001-00011.png,0,
Sample001/img001-00012.png,0,
Sample001/img001-00013.png,0,
Sample001/img001-00014.png,0,
Sample001/img001-00015.png,0,
Sample001/img001-00016.png,0,
Sample001/img001-00017.png,0,
Sample001/img001-00018.png,0,
Sample001/img001-00019.png,0,
Sample001/img001-00020.png,0,
Sample001/img001-00021.png,0,
Sample001/img001-00022.png,0,
Sample001/img001-00023.png,0,
Sample001/img001-00024.png,0,
Sample001/img001-00025.png,0,
Sample001/img001-00026.png,0,
Sample001/img001-00027.png,0,
Sample001/img001-00028.png,0,
Sample001/img001-00029.png,0,
Sample001/img001-00030.png,0,
Sample001/img001-00031.png,0,
Sample001/img001-00032.png,0,
Sample001/img001-00033.png,0,
Sample001/img001-00034.png,0,
Sample001/img001-00035.png,0,
Sample001/img001-00036.png,0,
Sample001/img001-00037.png,0,
Sample001/img001-00038.png,0,
Sample001/img001-00039.png,0,
Sample001/img001-00040.png,0,
Sample001/img001-00041.png,0,
Sample001/img001-00042.png,0,
Sample001/img001-00043.png,0,
Sample001/img001-00044.png,0,
Sample001/img001-00045.png,0,
Sample001/img001-00046.png,0,
Sample001/img001-00047.png,0,
Sample001/img001-00048.png,0,
Sample001/img001-00049.png,0,
Sample001/img001-00050.png,0,
Sample001/img001-00051.png,0,
Sample001/img001-00052.png,0,
Sample001/img001-00053.png,0,
Sample001/img001-00054.png,0,
Sample001/img001-00055.png,0,
Sample001/img001-00056.png,0,
Sample001/img001-00057.png,0,
Sample001/img001-00058.png,0,
Sample001/img001-00059.png,0,
Sample001/img001-00060.png,0,
Sample001/img001-00061.png,0,
Sample001/img001-00062.png,0,
Sample001/img001-00063.png,0,
Sample001/img001-00064.png,0,
Sample001/img001-00065.png,0,
Sample001/img001-00066.png,0,
Sample001/img001-00067.png,0,
Sample001/img001-00068.png,0,
Sample001/img001-00069.png,0,
Sample001/img001-00070.png,0,
Sample001/img001-00071.png,0,
Sample001/img001-00072.png,0,
Sample001/img001-00073.png,0,
Sample001/img001-00074.png,0,
Sample001/img001-00075.png,0,
Sample001/img001-00076.png,0,
Sample001/img001-00077.png,0,
Sample001/img001-00078.png,0,
Sample001/img001-00079.png,0,
Sample001/img001-00080.png,0,
Sample001/img001-00081.png,0,
Sample001/img001-00082.png,0,
Sample001/img001-00083.png,0,
Sample001/img001-00084.png,0,
Sample001/img001-00085.png,0,
Sample001/img001-00086.png,0,
Sample001/img001-00087.png,0,
Sample001/img001-00088.png,0,
Sample001/img001-00089.png,0,
Sample001/img001-00090.png,0,
Sample001/img001-00091.png,0,
Sample001/img001-00092.png,0,
Sample001/img001-00093.png,0,
Sample001/img001-00094.png,0,
Sample001/img001-00095.png,0,
Sample001/img001-00096.png,0,
Sample001/img001-00097.png,0,
Sample001/img001-00098.png,0,
Sample001/img001-00099.png,0,
Sample001/img001-00100.png,0,
Sample001/img001-00101.png,0,
Sample001/img001-00102.png,0,
Sample001/img001-00103.png,0,
Sample001/img001-00104.png,0,
Sample001/img001-00105.png,0,
Sample001/img001-00106.png,0,
Sample001/img001-00107.png,0,
Sample001/img001-00108.png,0,
Sample001/img001-00109.png,0,
Sample001/img001-00110.png,0,
Sample001/img001-00111.png,0,
Sample001/img001-00112.png,0,
Sample001/img001-00113.png,0,
Sample001/img001-00114.png,0,
Sample001/img001-00115.png,0,
Sample001/img001-00116.png,0,
Sample001/img001-00117.png,0,
Sample001/img001-00118.png,0,
Sample001/img001-00119.png,0,
Sample001/img001-00120.png,0,
Sample001/img001-00121.png,0,
Sample001/img001-00122.png,0,
Sample001/img001-00123.png,0,
Sample001/img001-00124.png,0,
Sample001/img001-00125.png,0,
Sample001/img001-00126.png,0,
Sample001/img001-00127.png,0,
Sample001/img001-00128.png,0,
Sample001/img001-00129.png,0,
Sample001/img001-00130.png,0,
Sample001/img001-00131.png,0,
Sample001/img001-00132.png,0,
Sample001/img001-00133.png,0,
Sample001/img001-00134.png,0,
Sample001/img001-00135.png,0,
Sample001/img001-00136.png,0,
Sample001/img001-00137.png,0,
Sample001/img001-00138.png,0,
Sample001/img001-00139.png,0,
Sample001/img001-00140.png,0,
Sample001/img001-00141.png,0,
Sample001/img001-00142.png,0,
Sample001/img001-00143.png,0,
Sample001/img001-00144.png,0,
Sample001/img001-00145.png,0,
Sample001/img001-00146.png,0,
Sample001/img001-00147.png,0,
Sample001/img001-00148.png,0,
Sample001/img001-00149.png,0,
Sample001/img001-00150.png,0,
Sample001/img001-00151.png,0,
Sample001/img001-00152.png,0,
Sample001/img001-00153.png,0,
Sample001/img001-00154.png,0,
Sample001/img001-00155.png,0,
Sample001/img001-00156.png,0,
Sample001/img001-00157.png,0,
Sample001/img001-00158.png,0,
Sample001/img001-00159.png,0,
Sample001/img001-00160.png,0,
Sample001/img001-00161.png,0,
Sample001/img001-00162.png,0,
Sample001/img001-00163.png,0,
Sample001/img001-00164.png,0,
Sample001/img001-00165.png,0,
Sample001/img001-00166.png,0,
Sample001/img001-00167.png,0,
Sample001/img001-00168.png,0,
Sample001/img001-00169.png,0,
Sample001/img001-00170.png,0,
Sample001/img001-00171.png,0,
Sample001/img001-00172.png,0,
Sample001/img001-00173.png,0,
Sample001/img001-00174.png,0,
Sample001/img001-00175.png,0,
Sample001/img001-00176.png,0,
Sample001/img001-00177.png,0,
Sample001/img001-00178.png,0,
Sample001/img001-00179.png,0,
Sample001/img001-00180.png,0,
Sample001/img001-00181.png,0,
Sample001/img001-00182.png,0,
Sample001/img001-00183.png,0,
Sample001/img001-00184.png,0,
Sample001/img001-00185.png,0,
Sample001/img001-00186.png,0,
Sample001/img001-00187.png,0,
Sample001/img001-00188.png,0,
Sample001/img001-00189.png,0,
Sample001/img001-00190.png,0,
Sample001/img001-00191.png,0,
Sample001/img001-00192.png,0,
Sample001/img001-00193.png,0,
Sample001/img001-00194.png,0,
Sample001/img001-00195.png,0,
Sample001/img001-00196.png,0,
Sample001/img001-00197.png,0,
Sample001/img001-00198.png,0,
Sample001/img001-00199.png,0,
Sample001/img001-00200.png,0,
Sample001/img001-00201.png,0,
Sample001/img001-00202.png,0,
Sample001/img001-00203.png,0,
Sample001/img001-00204.png,0,
Sample001/img001-00205.png,0,
Sample001/img001-00206.png,0,
Sample001/img001-00207.png,0,
Sample001/img001-00208.png,0,
Sample001/img001-00209.png,0,
